,review_id,business_id,entities,sentence,len
30322,2334,1113,"[('manhattan', 84, 93)]",it is a definite must stop here if you travel to new york city and are in the lower manhattan area,1
30323,2334,1113,[],you will not regret it!!if you are lucky you get to meet the owner alan dell and he luvs to take selfies with people!!the food is always satisfying,0
30324,2334,1113,[],never a complaint,0
30325,2334,1113,[],all smiles in the restaurant,0
30326,2334,1113,[],and always packed to capacity!! amazinnnggggg!!!,0
30327,2335,1113,"[('deli', 7, 11)]","katz's deli is a mustvisit for all new york foodies! yes, it is an extremely touristy place to go, but i have no problem with that! the classic neon sign and divey diner decor are very charming",1
30328,2335,1113,[],they also have a sign above the table that meg ryan and billy crystal sat at during the infamous scene from when harry met sally,0
30329,2335,1113,[],you can stand in line and get your food to go or sit at a table to be waited on,0
30330,2335,1113,"[('sandwiches', 47, 57), ('desserts', 82, 90)]","the menu is pretty basic, not too overwhelming sandwiches, soups, sides and a few desserts",2
30331,2335,1113,[],all of the food is phenomenal very fresh! it is no wonder why people ship meat from the deli all over the country,0
30332,2335,1113,[],"the prices are insane, but we expected that going in",0
30333,2335,1113,[],"in my opinion, the food is totally worth it",0
30334,2335,1113,[],thesandwichesare enormous as you can see from the pictures,0
30335,2335,1113,[],i was very happy doing the halfsandwichand soup deal for my lunch,0
30336,2335,1113,"[('matzo ball soup', 17, 32), ('coleslaw', 85, 93)]","i started with a matzo ball soup very good! i chose theroastbeefsandwichwith cheese, coleslaw, lettuce and tomato",2
30337,2335,1113,"[('pastrami', 87, 95), ('popularsandwich', 117, 132)]","it was one of the best delisandwichesi've ever had! unfortunately, my aunt ordered the pastrami, which is their most popularsandwich",2
30338,2335,1113,[],that was also amazing!i would recommend avoiding the p,0
30339,2335,1113,[],m,0
30340,2335,1113,[],p,0
30341,2335,1113,[],m,0
30342,2335,1113,[],lunch rush,0
30343,2335,1113,[],i went with a party of three at a,0
30344,2335,1113,[],m,0
30345,2335,1113,[],"on a weekday and we did not have to wait at all! within the hour, the line was out the door and wrapped around the building",0
30346,2335,1113,[],,0
31673,2481,1115,"[('ramen', 18, 23), ('ramen', 100, 105), ('ramen', 148, 153)]","cash only, decent ramen, averageporkbun, terrible lines and even worst seatingsmy sister is an avid ramen fan and has been on the hunt for the best ramen in new york city",3
31674,2481,1115,"[('ramen', 42, 47)]","needless to say, she had to come to totto ramen",1
31675,2481,1115,[],we waited about one hour to hour for lunch in the rain,0
31676,2481,1115,[],tip there is a sign in sheet,0
31677,2481,1115,[],put your name down and then resume your place in line,0
31678,2481,1115,[],the waitress will come out and call your name when they are ready to take your order,0
31679,2481,1115,[],you will have to place your order about to minutes before they seat you,0
31680,2481,1115,[],"once you were seating, your meal will be brought to you within minutes you sit down",0
31681,2481,1115,[],charsiuporkbun they were your averageporkbun,0
31682,2481,1115,"[('teriyaki sauce', 36, 50)]","softbun, good braisedporkbelly with teriyaki sauce and mayo",1
31683,2481,1115,[],it was nothing noteworthy,0
31684,2481,1115,"[('mega paitan', 0, 11), ('noodles', 26, 33), ('pulledcharsiupork', 70, 87)]","mega paitan original wavy noodles with three types ofporkcharsiupork, pulledcharsiupork, andporkbelly chunks",3
31685,2481,1115,"[('ramen', 47, 52)]","the broth was good, less salty than many other ramen broths i have had",1
31686,2481,1115,[],"but, it felt very heavy and chunky towards the middle of my meal",0
31687,2481,1115,[],my sister who normally drinks the entire bowl could not bare to finish her soup,0
31688,2481,1115,"[('ramen', 22, 27)]",the raw onions in the ramen were distasteful and quite much,1
31689,2481,1115,[],"however, i did really enjoyed theporkbelly chunks, which were perfectly braised and packed full of flavor",0
31690,2481,1115,"[('noodles', 38, 45)]",warning i could not finish my bowl of noodles,1
31691,2481,1115,"[('noodles', 17, 24), ('ofcharsiu', 44, 53), ('pulledcharsiu', 60, 73), ('broth', 96, 101)]","i finish all the noodles and left one piece ofcharsiu, some pulledcharsiu, and half the bowl of broth",4
31692,2481,1115,[],i had this bowl of noodles for lunch at pm and was still full at pm,0
31693,2481,1115,[],"service we placed our names ahead of groups, but the waitress mixed up the order and did not seat us until we asked if we would be seated next",0
31694,2481,1115,[],"when we were able to sit down, we were placed on a small twoseater table we had three people in our party next to another two seater table",0
31695,2481,1115,"[('bathroom', 42, 50)]",my sister was sitting in the aisle to the bathroom and the waitresses and customers repeatedly passed by,1
31696,2481,1115,[],the party next to us also finish earlier and we had to get up twice from our seats to let the old party of leave and a new party of enter for their seats,0
31697,2481,1115,[],"needless to say, we were very uncomfortable in our seats",0
31698,2481,1115,[],"other than that, they were very friendly, but do not expect any service",0
31699,2481,1115,"[('noodles', 26, 33)]","you just eat your bowl of noodles and get out!after this experience, i probably would not be returning",1
31700,2481,1115,[],"i would try the east side location, which tends to have no lines and probably a more comfortable seating",0
31701,2481,1115,[],,0
31832,2493,1115,"[('ramen', 70, 75)]",i did not know i could lovechickenpaitan i consider myself a tonkotsu ramen fan but totto's make have convinced me otherwise,1
31833,2493,1115,[],came here for an early dinner as it is going to be my last week working in this area and did not have to wait long for a seat by the kitchen,0
31834,2493,1115,[],yeah the stools have no backs and there are also no hooks for bags or anything so i just held my bag,0
31835,2493,1115,"[('ramen', 67, 72), ('soup', 110, 114)]",it was cool watching the chefs at work while they put together the ramen bowls and stir the hot giant pots of soup bases,2
31836,2493,1115,"[('oil', 42, 45)]",they do add some kind of special sauce or oil from a brown jar before adding in the rest of the components of the dish,1
31837,2493,1115,"[('classicchickenpaitanwithchicken', 37, 68), ('pork', 80, 84)]",maybe it adds flavor i went with the classicchickenpaitanwithchicken instead of pork which i later regretted,2
31838,2493,1115,[],they also offered this dish with miso but i wanted to taste thechickensoup on it is own with any influences from other umami flavors,0
31839,2493,1115,[],i'm totally fine with few toppings,0
31840,2493,1115,[],my bowl came out in about minutes,0
31841,2493,1115,[],thechickenhad the consistency of slightly softerchickenbreast meat,0
31842,2493,1115,"[('pork char', 34, 43)]",definitely should have gotten the pork char siu instead,1
31843,2493,1115,"[('noodles', 4, 11)]",the noodles were soft,1
31844,2493,1115,"[('scallions', 67, 76)]",i did not really get or care for the raw onions on top and chopped scallions,1
31845,2493,1115,"[('soup', 4, 8)]",the soup is definitely the star of the bowl,1
31846,2493,1115,[],"i did not knowchickenbroth could taste so good! it is almost almost on par with the richness of tonkotsu broth! towards the bottom of the bowl though, it gets a bit grainy",0
31847,2493,1115,"[('soup', 80, 84)]",as in tiny pieces of shreddedchickenhave sunk to the bottom and the last bit of soup you want to drink has the texture of drinking some poorly mixed powdered drink,1
31848,2493,1115,[],so verdict tried it,0
31849,2493,1115,[],but tonkotsu broth still wins,0
31850,2493,1115,[],,0
33026,2598,1111,[],i would been to delmonico's kitchen in midtown before worked in the same building but never made it out to the historic original in fidi,0
33027,2598,1111,[],"well, estaurant week provided the perfect excuse!their rw was pretty ridiculous, and not in a good way",0
33028,2598,1111,[],"nearly everything had a supplementary cost, and if you wanted to stick to the dinner, you only had a handful of choices",0
33029,2598,1111,[],"that said, they had a lot of their standards on the list, so it was still a decent way to try the bucket list items",0
33030,2598,1111,"[('oysters', 28, 35)]","as an appetizer, we did the oysters, which were fine",1
33031,2598,1111,"[('west coast selection', 11, 31)]","we got the west coast selection, but they did not bother letting us know where they were from",1
33032,2598,1111,[],red flag maybe,0
33033,2598,1111,[],but they were fresh enough,0
33034,2598,1111,"[('lobster newberg', 34, 49)]","for a starter, i had their famous lobster newberg which was a supplement",1
33035,2598,1111,"[('lobster', 58, 65)]","i have to say, it was a hefty portion of basically half a lobster",1
33036,2598,1111,[],"the sauce was creamy and rich, but sparse so it was not overly heavy",0
33037,2598,1111,[],"definitely worth trying as a starter, but i do not know if i could handle a whole entree of it",0
33038,2598,1111,"[('grilled filet mignon', 23, 43)]","for my main, i had the grilled filet mignon",1
33039,2598,1111,[],"it was okay, but i've had better cuts elsewhere even in their midtown location",0
33040,2598,1111,[],no doubt they were saving some choice cuts for restaurant week,0
33041,2598,1111,[],"either that, or it was just overrated",0
33042,2598,1111,"[('chicken', 15, 22)]","also tried the chicken a la keene, which is another signature dish of theirs, and that was highly disappointing",1
