review_id,business_id,entities,sentence,len
2258,1113,"[('counterpeople', 56, 69)]","however, it was still so overwhelming to order from the counterpeople were hording the spaceso i just asked if we could be seated and have a server",1
2258,1113,[],you have to retain your ticket that you get and turn it in when you leave lost tickets a fee and you pay for your meal when you leave,0
2258,1113,"[('deli', 10, 14)]","since the deli is crowded, they make use of every square inch",1
2258,1113,[],we were seated at a longer table and shared it with another couple,0
2258,1113,[],"the boyfriend preferred to order oursandwichtogo and enjoy it in a more peaceful place, but he did not mind the crowd so much once our meal actually came",0
2258,1113,[],katz'smenu is hugethere is a lot you can choose frombut it is not a booklike spread like sarge's menu,0
2258,1113,[],"there are a fewhotsandwichesand coldsandwichesyou can choose from, but there is also a breakfast menu, grill favorites and a bunch of specials you can choose from",0
2258,1113,[],"since this was our first visit and everyone raves about the reuben, we just decided to share that, but there is plenty of options if you want to try something different",0
2258,1113,[],"since it was not as crowded as it could be here, considering how famouskatz'sis, our food came out relatively quickly",0
2258,1113,[],"it was delicious, in a different way that our sarge'ssandwichwas, and i'm glad we made it here to try that famoussandwich",0
2258,1113,"[('pastrami', 86, 94), ('reuben', 102, 108)]","here's what we got reuben of course, when you go tokatz's, you have to get either the pastrami or the reuben",2
2258,1113,"[('reuben', 21, 27), ('reuben', 78, 84), ('swiss cheese', 123, 135)]","since we had sarge's reuben the day before, we had to compare! we ordered the reuben fromkatz's, which featuredcornedbeef, swiss cheese and a russian and sauerkraut combo",3
2258,1113,"[('closedsandwich', 11, 25), ('meat', 128, 132)]","this was a closedsandwich not open faced like sarge'ssandwich , and it still contained a generous portion of that juicy, tender meat",2
2258,1113,[],"but, i felt like thissandwichhad more ingredients in it at least more of the mixins",0
2258,1113,[],i could really taste the cheese and there was more sauerkraut,0
2258,1113,[],our reuben from sarge's was more straightup meat and less fuss and frills,0
2258,1113,[],"the twosandwicheswere slightly different to us and tasted slightly different so we could not determine which was better, per say",0
2258,1113,[],we appreciated eachsandwichfor what it was,0
2258,1113,"[('meat', 37, 41)]",katz'ssported a smoky flavor and the meat was super tender,1
2258,1113,"[('cheese', 38, 44)]","i loved how i could taste more of the cheese and sauerkraut in this one, and whatever russian sauce they used was killer! i can see what all the hype was about",1
2258,1113,[],"we shared thesandwich, but since i was still full from lunch, i only had a few bites and let the boyfriend indulge in the rest",0
2258,1113,[],"katz'scornedbeef if i ever came here again, i would want to try thecornedbeefhotsandwich",0
2258,1113,[],"i think when it comes to the meatier options, i preferhotsandwichesover coldsandwiches",0
2258,1113,[],this version sounds good it features the eatery's secret dry cure pickling formula that requires a full month to be ready to serve,0
2258,1113,"[('pastrami', 84, 92)]","katz'spastrami the boyfriend and i agreed we would probably want to try this famous pastrami the next time, since it also came highly recommended",1
2258,1113,"[('meat', 4, 8)]",the meat is smoked to juicy perfection and hand carved to your specifications,1
2258,1113,[],rumor has it that you do not need mayo for this one,0
2258,1113,"[('meat', 4, 8), ('york', 51, 55), ('cheesecakes', 147, 158), ('cheesecake', 184, 194)]","the meat is just that flavorful all on its own!new york cheesecake if i had room for dessert here, i would want to order one of the famous nystyle cheesecakes! creamy and sinful, this cheesecake is supposed to be fluffy, delicious and a musthave for any dessert fiend",4
2258,1113,[],i cannot wait to try it one day,0
2258,1113,"[('fruit', 33, 38)]",and i would just get it plain no fruit toppings necessary,1
2258,1113,[],,0
2295,1113,"[('pastrami', 39, 47), ('reuben cornedbeef', 52, 69)]",bestsandwichi ever put in my mouth!the pastrami and reuben cornedbeef sandwicheswere absolutely toecurling orgasmic othis was at the top of my todo list when i came to ny,2
2295,1113,[],ive seen a lot of documentaries and read lots of articles about this place and have been really excited to try it,0
2295,1113,[],"you walk in, grab a ticket, and walk up to the cutting station where a cutter will take your order, take out the fresh cooked meat, have you sample, then cut the meat in front of you",0
2295,1113,[],"you will then take your food to the left, grab a drink, then sit down at a table",0
2295,1113,[],they will mark your ticket as you order things,0
2295,1113,[],you pay at the end so keep your ticket!minimum charge if you lose it,0
2295,1113,[],you cannot get out without paying and or the ticket,0
2295,1113,[],"enough hype, let us get to the food",0
2295,1113,"[('pastrami', 19, 27), ('reuben cornedbeef sandwiches', 32, 60)]",i tried both their pastrami and reuben cornedbeef sandwiches came two days in a row,2
2295,1113,"[('pastrami', 36, 44)]",i know this place is famous for the pastrami but thecornedbeefwas just as good,1
2295,1113,"[('pastrami', 4, 12)]",the pastrami was to die for though! such good flavor and cooked perfectly,1
2295,1113,"[('sauce relish spread', 47, 66)]",the reuben had melted cheese and their special sauce relish spread,1
2295,1113,[],"totally made thesandwichnext level! i did not have sauerkraut because i'm not a big fan, but theirs was actually really good",0
2295,1113,[],here just look at my pictures,0
2295,1113,[],it tasted better than i could take a picture of,0
2295,1113,[],it is been an hour and my toes are still actively curling oi think i need to go lay on the bed now,0
2295,1113,[],enjoy the pictures,0
2299,1113,[],ever since i saw katz's on man vs,0
2299,1113,[],"food, i knew it was destiny for me to come here",0
2299,1113,"[('sandwiches', 6, 16), ('pasta', 22, 27), ('pastrami', 73, 81)]","pizza,sandwiches, and pasta are my favorite foods and i am a huge fan of pastrami andcornedbeefsandwiches",3
2299,1113,[],my buddy and i stood in line around am on a sunday,0
2299,1113,[],"the line streaked around the corner, but it was not too bad as it moved very quickly",0
2299,1113,[],we were inside within about minutes,0
2299,1113,[],"fair warning, during peak times, the wait time can get in between + hours",0
2299,1113,[],"but with the ordering system in place, the line does actually move",0
2299,1113,[],"once we got inside, it was a madhouse as there were a ton of people, but there was also a ton of seating",0
2299,1113,[],so i will give you a little scoop of how the ordering system works if you are too lazy to google it,0
2299,1113,[],the cashier gives you a ticket,0
2299,1113,[],make sure you do not lose this ticket!!! or you will be charged for a lost ticket,0
2299,1113,"[('dogs', 70, 74), ('sandwiches', 75, 85)]","you then have three separate areas with lines to order sides soup hot dogs,sandwiches, and beverages",2
2299,1113,[],you can step up into any line and then you wait until you can order,0
2299,1113,[],then you give them your order and they make your food for you while adding your items to your ticket,0
2299,1113,"[('yoursandwich', 15, 27)]","when you order yoursandwich, you get to see them cut your meat and they give you samples while you are waiting, which was a very cool experience",1
2299,1113,[],"once you get your food, you can go eat",0
2299,1113,[],the place is packed so be ready to be sitting next to someone in communal cafeteria style seating,0
2299,1113,[],"once you are done eating, leave the plates on the table as someone comes around to pick them up",0
2299,1113,"[('head', 5, 9)]",then head up to the cashier to go pay,1
2299,1113,[],"so it is a relatively straightforward process, but because it is so busy, it can be overwhelming",0
2299,1113,[],now onto the food,0
2299,1113,[],my buddy and i ordered a pastramisandwichand acornedbeefsandwich,0
2299,1113,[],both on rye with mustard and we decided to split them,0
2299,1113,"[('meat', 66, 70)]","this was hands down the bestsandwichesthat i have ever had!!! the meat was full of flavor, juicy, and tender",1
2299,1113,"[('rye bread', 4, 13)]",the rye bread was soft and warm and the mustard added the right amount of flavor to not be overwhelming,1
2299,1113,[],words cannot how delicious thesandwicheswere,0
2299,1113,[],i will admit that the prices were pretty expensive,0
2299,1113,[],it was about for asandwichand bottled water,0
2299,1113,"[('pound', 56, 61)]","however, thesandwicheswere huge as they were at least a pound and i'm sure it is a fairly expensive cut of meat",1
2299,1113,[],they are big enough that you can split it between two people,0
2299,1113,[],so in my opinion it is worth the price,0
2299,1113,[],"katz's is an absolute must try when visiting nyc! yes, it is a tourist trap and a bunch of locals come so plan your trip accordingly",0
2299,1113,[],thesandwicheswere hands down the best that i have ever had,0
2299,1113,[],"even if you have to wait a long time, katz's is well worth the wait!",0
